distinct_fullvisitorid,distinct_visitid,occurrences
6361577597489066847,1552172035,1
6362356144481924835,1551999105,2
6362356144481924835,1552509145,2
6364967369478598302,1551566924,1
6367145077601062764,1551739014,1
6368702176095344309,1552341401,1
6371355060938233876,1551739526,1
6372122230575588155,1552258642,1
6374687236792607153,1552084803,2
6374687236792607153,1552602488,2
6374897253513115548,1551999290,2
6374897253513115548,1552517750,2
6375534375183375879,1552604315,1
637568957960058867,1551998138,1
6377029186868615405,1552172117,1
6377934275345284636,1552085956,1
6380011864892887812,1552085784,1
6383985031263940124,1551567184,1
6386340377152815548,1551910915,1
6386686516170858563,1552171903,1
639006868007886496,1551913165,1
639105277782080645,1552345157,2
639105277782080645,1551480798,2
6395098498584273116,1552085349,1
6400817838561466494,1552084808,1
6402761510842415216,1551912439,1
6405486441882571624,1552517661,1
6407500889369074208,1551564215,1
6411985118696126523,1551825102,1
641391316885883170,1551652655,1
6415602993633914664,1551567162,1
6415816219937415458,1551912149,1
6421474844365937386,1552343314,2
6421474844365937386,1552257201,2
6428043198868655237,1552345088,1
6434446011259639800,1552517288,1
6435644819657094197,1551479230,1
6438196023763929950,1551911733,1
6438542788883668175,1552084534,2
6438542788883668175,1551480107,2
644001236678774356,1551826486,1
6440629379805038423,1552258491,1
6446881042186070358,1552085912,1
6447018274932162485,1551476027,1
6450021332216744336,1551653639,1
6453116776529485968,1551653598,1
6459876466976250427,1551653477,1
6460851781237002596,1552258576,1
6469681360783144937,1552430796,1
6471512960278892736,1551653805,1
6477120770696724466,1552256985,1
6482312949106733693,1552431455,1
648261933317911998,1551999011,1
6483789855129456182,1552604058,1
6483968018526499344,1551999594,1
6484317734134716109,1552596525,1
6485937699753250192,1551998100,1
6486471488357448448,1551480755,2
6486471488357448448,1551999396,2
6494845670362338932,1552343564,1
6503723429622959783,1552257177,1
6504262918023715891,1552603863,1
6514606614817266676,1552258211,1
6514794480100022902,1552083621,1
6515426352421807352,1552601727,1
6524669528978133108,1552084286,1
6528070147801487582,1552258050,1
6534923645956253280,1552257410,1
6538235950614248743,1551999018,2
6538235950614248743,1551480183,2
654883483007390309,1551479505,1
6552534595514317928,1551567112,1
6555493642125375903,1552429861,1
655644273098380814,1552603764,1
6557893923699901038,1551478222,1
6558285224314949416,1551739924,1
6559411891738074787,1552517503,1
6561390791792229638,1552514910,1
6562213366944900828,1551910954,1
6563019304992649314,1552517710,1
6565895556586374959,1552256023,1
6568615503750058909,1552254833,1
6569978575019485856,1551739803,1
6580159534747891752,1551567462,1
658162347393890217,1552085736,1
6591660818504179381,1552604093,1
6596480816157717337,1552515263,1
6596749756631474616,1552258208,1
6598583203291130484,1551652669,1
6598810040205411791,1552084274,1
6603329260519101009,1552172111,1
6606734997111917083,1551566564,1
6607186708548848097,1552172212,1
6608163513473454089,1551823490,1
6609905557765857202,1552258468,1
6629248355620220351,1551652351,1
6636497698324733891,1551480749,1
6637117444215223075,1551480962,1
664340688922310777,1552258035,1
6647633431033956754,1551478772,1
6658582063476905213,1551652469,1
666927172983296574,1552085257,1
6669495947366540340,1551909680,1
6677671262938930341,1551479642,1
6678364366283212806,1551739382,1
6681151895489822145,1551567356,1
6682907079777471207,1551999584,1
6686249560332519463,1552517388,1
6687452489054682951,1551652551,1
6688051891896145189,1552170742,1
6697818879737147217,1552514157,1
6703245564154343354,1551563463,1
6709337253117859020,1552255193,1
6712327690043760783,1552344265,1
6713338040095573238,1552084562,1
6715703403995862063,1551649700,1
6715958297139812396,1551912942,2
6715958297139812396,1551652532,2
6725756105483753925,1552171394,1
6726996794591216653,1551739470,2
6726996794591216653,1551824236,2
6733853254657714955,1552517901,1
6738277178481173263,1551912761,1
673857477143809471,1551566594,1
6745251689949495668,1552344368,1
6748353067582101128,1552171138,1
6748653618057261372,1552085848,1
6750367458464536593,1551566286,1
676057652545832824,1551911630,1
6762020551701687882,1552085376,1
6763110170962620792,1551479801,1
6763422236138497842,1551562562,1
6764648854664381430,1551825376,1
6769554493508097019,1552255946,1
6770683979801010666,1552258580,1
6772375309544514123,1551995810,1
6774205584412979195,1551912722,1
6775642081505651776,1552431517,1
6788731400883025360,1552170356,1
6793680596725773201,1551653745,1
6802446974188879812,1551566956,1
6802541915892956983,1552257859,1
6802626149908924816,1551653728,1
681513157449873483,1552257207,1
6816961908343791830,1552084128,1
682072994162028125,1552172097,1
6824919452910387697,1552169338,1
6825004030127838165,1552258005,1
6828354013904823890,1551998746,1
6830520047780124563,1551999538,1
6830539565080075645,1551737585,1
6833234024479887172,1551480762,1
6834112545582391440,1552604041,1
6834994973237729601,1551567567,1
6837784457237460926,1552517155,1
6843512224911755426,1551826269,1
6845830326685929969,1551567015,1
685325201420125721,1552172279,1
6853773974663768322,1552429160,1
685389455787358069,1551999523,1
6859910582648990046,1552516828,1
6866904733045837980,1551651655,1
6867987167452541998,1552517622,1
6889169985617142088,1552257649,1
6893673026476765879,1551563833,1
6899724713799782037,1552171327,1
6900558672250640651,1552514234,1
6901689251690139154,1551738911,1
6902683389973743917,1552431541,1
6903965300950449379,1552604188,1
6908925409267123341,1552169909,1
6909025498265897219,1552172303,1
6910754645536763118,1551997129,1
6910832343680035666,1552257057,1
6913521211286360503,1551564777,1
6914852522977483744,1552343615,1
6915962828274483869,1551994059,1
6916712459037440206,1552343605,1
6920253347339737841,1552170471,1
6921473028338506615,1552171388,1
6922884949570521718,1552603350,2
6922884949570521718,1552343317,2
6927698691836897434,1552343395,1
693260823542095597,1551565790,1
6933578873561942019,1551825837,1
6937158208985425140,1552516622,1
6941763996991552563,1551739575,1
6941877969972614225,1552258520,1
6941997008105080514,1551739810,1
6943248506668327974,1552603206,1
6945020083972070796,1552257809,1
694598523327389945,1551567587,1
6949768049901478077,1552515266,1
695187400334970865,1551999384,1
6955625337720154631,1552604170,1
6972559840154327682,1551566918,1
6975350783468581463,1551999363,1
6979632445022945914,1551479689,1
6981510516256035893,1551652246,1
6982891353424840502,1551739418,1
6986244912616066847,1552084653,1
6995512698310785454,1552085059,1
6999919790702355845,1551481072,1
7001057008101765794,1551565446,1
7004022549687134493,1552344636,1
7009974021413632404,1552604227,1
7016245702343961641,1551479420,1
7018856351963355554,1551567584,1
7024671385529605100,1551739891,1
7029186179100872050,1552085824,2
7029186179100872050,1551998977,2
7036206882352359534,1552085603,1
7038596159290775892,1551997632,1
7041543472124994342,1552428218,1
7043605840439289315,1551651334,1
7043726369795359094,1551653146,1
705096446684772309,1552604124,1
7053380394470791426,1551563835,1
7054991841644986765,1551652722,1
7057022421244270468,1551565803,1
7062336675167999483,1551737863,1
7065750922432910955,1552344759,1
7073260943082791905,1551566278,1
7075191724090701173,1551480607,1
7075499496174875318,1552172086,2
7075499496174875318,1552085957,2
7081372444756617856,1552343628,1
708563771339789884,1552085697,1
7085680532722064407,1552258722,1
7091628589702627116,1551481083,2
7091628589702627116,1551566891,2
7098224073583617612,1552428694,1
7098248177939454081,1552517974,1
7099645725942019336,1552257758,1
7103874236111654492,1552258736,1
710498944860314193,1551652739,1
7108946854883449497,1551739893,1
7111097958086671815,1552603488,1
7118255663506336954,1551567456,1
7126436424600629615,1551653906,1
7132147716692339024,1551480804,1
7135998561431718450,1552602123,1
7136078245451599909,1551652066,1
7140862908176325993,1551653745,1
7141021322980024790,1551824353,1
7146200735449013499,1552085701,2
7146200735449013499,1551565357,2
7148860226215066902,1552345024,1
7149046590440226624,1551994550,1
7149237320903198302,1552258010,1
7149326603595024495,1551738613,1
7153868866034694555,1551653469,1
7153998599289459188,1551995770,1
7154986675953103976,1551996554,1
7162519210112044218,1551653916,1
7162860884539493334,1551566562,1
7163305960403886423,1551480200,1
7165991136252743069,1551998991,1
7166434615214684987,1552517993,1
7168307268366116170,1551563515,1
7172113548812625143,1552258313,1
7174093179975895819,1552602937,1
7176379679117601669,1552256393,1
7180789968609176694,1552257330,1
7193709210456841319,1551477012,1
7200559888955474446,1551481028,1
7206875882749966763,1552171743,1
7207347851047100537,1552256274,1
7207853290371632374,1551653900,1
7211349625141159181,1551999320,1
7218622537574359306,1551652550,1
7220518218892579419,1552343541,1
7220799847564066331,1552345143,1
72209906963783225,1552345136,1
7222326276591397400,1552170295,1
7226973884374616476,1552083270,1
7227320826135024082,1551476848,1
7233710005704395821,1552343234,1
7236822488257530169,1552256355,1
7242675993628890824,1551563788,2
7242675993628890824,1551478260,2
7250427017274025011,1552257640,1
7265763324343848608,1551481085,1
7267447356090209307,1551652844,1
7267906403491565871,1551911023,1
7269068156767632578,1551999421,1
7271498876603712374,1552085736,1
7275823247537912203,1552602125,2
7275823247537912203,1552515115,2
7282658963607682486,1552257375,1
7284325216553209306,1552430458,1
7288327477756654876,1552604303,1
7288588064929773163,1551479989,1
7288618876060722211,1551996088,1
7289415459594562153,1551481091,1
7297926046919414230,1551826647,1
7297999872848022603,1552601033,1
7298867334077547974,1551738982,1
7299609253502334246,1552085811,1
7299847184729464741,1551653164,1
730065512998697073,1552257008,1
7308671959943008514,1552344820,1
7312281418323626091,1552345033,1
7312439878197005434,1552085038,1
7313587000378079785,1551995578,1
7313775826699396923,1551481038,1
7317271594478813634,1552430359,1
7328723731344478489,1552517986,1
7329631307574214327,1551567376,1
733509840942721239,1551653110,1
7336308989099307534,1552602873,1
7338036567980537425,1551564310,1
7340341470785464542,1552431485,1
7340497383994029074,1551566681,1
7351755649107931814,1551825813,1
7365544073320328771,1552602796,1
7366260627238483354,1552517642,2
7366260627238483354,1552258359,2
7369561321212681691,1552257671,3
7369561321212681691,1552083478,3
7369561321212681691,1552511809,3
73721165618768149,1551825635,1
7373158872033772660,1551653915,1
7375619533650244380,1552430138,1
7379047098365190760,1551826709,1
7380664794931017223,1552517520,1
7383165651288405209,1551997845,1
7383360702499013896,1551998737,1
7389652391137979709,1551739243,1
7399247563941694536,1552601322,2
7399247563941694536,1552343177,2
7400723295174448239,1552084433,1
7401817781744069762,1551907908,1
7405036802058991171,1552603826,1
7415200211383495069,1552254782,1
7416301194903136653,1552343860,1
7418703144337415787,1552343634,2
7418703144337415787,1551998375,2
7422361045834837885,1551911256,1
7426886357745818278,1552430002,1
7427278666567301353,1552429865,1
7430430673805165878,1551651165,1
7430654051370587697,1551913073,1
7439938620719087794,1552603558,1
7440438261627792817,1551653926,1
7443127610678075301,1551826716,1
7444084282434375083,1552602642,1
7444196974059830531,1552258504,1
7447459166077522690,1551651379,1
7450661849440529824,1552516849,1
7462986493972915244,1552602436,1
7474004623235475352,1552257013,1
7474542701030830309,1551911826,1
7482266456465522007,1552344778,1
7487182476519148241,1551653221,1
749898137892402880,1552256739,1
7500408718826166832,1551653259,1
7503409701157139940,1552172344,1
7505331740885265724,1552515601,1
7508664692160930317,1551566129,1
7510774667042699289,1551567432,1
7513032849699311760,1551567158,1
7515061513285549005,1552257154,2
7515061513285549005,1551738378,2
7518691121907937264,1552517318,2
7518691121907937264,1552602792,2
7519721873445343189,1552344886,1
752014987672301690,1551652730,1
7522018670971009357,1552430324,1
7530820634881113646,1551825913,1
7536793476040844964,1552427819,1
7573326705674902263,1552602276,1
7573515631151294715,1552514284,1
7579717694661587953,1552171515,1
758031927013082272,1552431314,1
7582516530769177612,1551567082,1
7583478531483920910,1552172051,1
7587920676734137361,1552429941,1
7597084198586307010,1552517383,1
7598950907596913449,1552170686,1
7603932419449702742,1552085221,1
7604633730143844176,1551653511,1
7606227128174622819,1551998364,1
7612007329040478668,1552258723,1
7612733415991896490,1552602911,1
761800732728712262,1552602048,2
761800732728712262,1552258141,2
7619637864065421097,1552170946,1
7622177948443111671,1552344984,1
7623223530201961937,1551567088,2
7623223530201961937,1552431491,2
7634588468093650863,1552604230,1
7640169846218636099,1552256224,2
7640169846218636099,1551653539,2
765186516625047915,1552344605,1
7652569451512098929,1551826583,1
7660569280106427702,1552602344,1
7666019781278431540,1552516615,2
7666019781278431540,1551479291,2
7668982292977199006,1551653365,1
7675309141116934276,1552431237,1
7675981149154379808,1552517432,1
7676050418290311458,1552517149,1
7677588119635920443,1551567153,1
7679788072621773667,1551480346,1
7680840989365046238,1552517012,1
7685452753425538597,1551566362,1
7688960545059432451,1552256943,1
7694787389285305492,1552171834,1
7695326595804174792,1551566990,1
7697582766218197449,1551567339,1
7711347293980715204,1551566195,1
7715552163700370970,1552172372,1
7718852006077079550,1551566672,1
7719137210144319912,1552515467,1
7723787239642310815,1552604395,1
772590247895477619,1552085418,1
772921693160402364,1552085762,1
7729670720800386520,1551652953,1
7730480574294484820,1551653653,1
7731009606598878076,1552255802,1
7731951046257948235,1551481133,1
7732120063946742099,1551564435,1
7733203271874169129,1551567321,1
7734951565364713652,1551996802,1
7735147942846131530,1551567595,1
7736657353439813421,1552604227,1
7736788208223205175,1551998923,1
7736918739794904070,1551999409,1
7739061536688410152,1551740272,1
7742318701741988420,1551911687,1
7747747545310110677,1552085941,1
7749170728023644012,1551564419,2
7749170728023644012,1551998692,2
775657071655600946,1552516090,1
776571103000125202,1552171926,1
7767636188803680819,1551566641,1
7769330273796666964,1551652290,1
7772138401734293369,1552344815,1
7775329272135565222,1551740268,1
7777012711717678279,1551564959,1
7779340181493160024,1552603135,1
7781002548022789263,1552171352,1
7783051584365777198,1552516459,1
7786169504870066383,1552256172,1
7788494213973092811,1552083487,1
7812084606400223598,1552516565,1
781337753400098333,1551478862,1
7816438136878723206,1551912844,1
7821393429203049644,1551566958,1
7825515313724392532,1552085037,1
7829989983081459231,1552255938,1
7835076281878037122,1552517984,1
7839889446156406036,1552344667,1
784570247997245808,1551652620,1
7853036900400214224,1552429018,1
7856158873078734693,1552171223,1
7859944531590628500,1552170162,1
7866110859478547450,1551479731,1
7866938549539449121,1552600982,1
7867400063998215541,1551999532,1
786755744117412917,1552256413,1
7867773473234381129,1552258671,1
787168190213591778,1551912779,1
7873385824672721071,1552344841,2
7873385824672721071,1552170320,2
7878828956738712580,1551479923,1
7890698429898565943,1551652709,1
7899339113447205140,1552431555,1
7900341039632993141,1551481142,1
7902100391086024005,1551567377,1
7905380902922323704,1552170317,2
7905380902922323704,1552428794,2
7909006783296824595,1552172130,1
7911243474123774630,1552603508,1
7914817595645593651,1551824256,1
791486237199885271,1551739342,1
7917085177433742151,1551739364,1
7917302091885625162,1552343079,1
7923646431478875381,1552170552,1
7925939724088932477,1551909228,1
7928446086319005465,1551826714,1
7932059028233598480,1551736339,2
7932059028233598480,1551652498,2
7932202171203490394,1551740096,1
7933306101025957727,1551652008,1
7937837883558060311,1551997463,1
7938274890168304617,1551912979,1
7938953386738746428,1552601148,3
7938953386738746428,1552344908,3
7938953386738746428,1552431423,3
7944668756127227401,1551566548,1
7945422127220420258,1551913181,1
7953674370845022701,1551480774,1
7955100397067270364,1552171846,1
7964168109383159844,1552515946,1
7985506164319263744,1551480328,1
7998358893230966291,1551652065,1
8003105425651666004,1551738650,1
8005690242932911851,1552257096,1
8011243147309716002,1551653707,1
8011360885534616807,1552171761,1
8011755466484932231,1552084986,1
802498149486517726,1552085868,1
8029714617914413191,1551737944,1
8030021620571804956,1551480114,1
8030064508628029946,1552258520,1
80304241739149867,1552603197,3
80304241739149867,1551480119,3
80304241739149867,1551999183,3
8039810211496536069,1551564773,1
8041334272568908765,1551565264,1
8054124771788613164,1552258252,1
8066172931588260373,1552084501,1
8069976749575255414,1552084376,1
8071825173712607892,1551481196,1
8072608732643645078,1552517856,1
8074511928777346119,1552172274,1
8090685133156624707,1552343592,1
8093800475837713170,1552517152,1
809806169727703857,1552257465,1
8098114120885894305,1551651668,1
8107459195025455621,1552171798,1
8118349709097966201,1551913137,1
8122504459866742326,1551738734,1
8125018712466846051,1552171261,1
8128061669193996327,1551481074,1
8129886261606662727,1552604398,3
8129886261606662727,1552513000,3
8129886261606662727,1552430258,3
8133754289370540841,1551480751,1
8137083109514084543,1552517353,1
8139768673352410062,1552172065,2
8139768673352410062,1551911453,2
8140495061397521248,1551480361,1
8141897802064539235,1552515838,1
8145168701640603577,1552170026,1
8153071264726793422,1552604115,1
8154365799949249208,1552426995,1
8158365126097168523,1552257629,1
8168878308315120918,1552600092,1
8169480082345727686,1552515681,1
8176081106410802086,1552257864,1
818390243503409900,1552085971,1
8184027711625902419,1551564444,1
8184693318075291695,1552172366,1
8185893466748168715,1552344329,1
8192671147949458087,1551653111,1
8194751504284164682,1552601925,1
8206672103597920303,1552342876,1
8209294311835643779,1552170109,1
8215327984668584966,1552345001,1
8223702206086743512,1552257838,1
8231503397605683215,1552603372,1
8232341444127457655,1552430615,1
824606630781379001,1551824722,2
824606630781379001,1552515954,2
8250285809297258461,1552344522,1
8252461669220943523,1552258384,1
8264245574415968124,1552256947,1
8273012960537698542,1552258670,1
8275701042269595624,1551912791,1
8276036327677124901,1552257589,1
8276233913508286574,1551653453,1
8279900127613845275,1552255983,1
8285362721657789131,1552429429,1
8295137697373566400,1552517557,1
8298261512784392349,1551652916,1
8300251657517291553,1552344776,1
8301083204510615399,1552344078,2
8301083204510615399,1551999537,2
8304592623083872378,1551480205,1
8314729264762720830,1552341423,1
8320891430862718199,1552171961,2
8320891430862718199,1551652490,2
8326454468566699523,1552256890,1
8330122726900025018,1551565188,1
8331380102887799008,1552516369,1
8340644637626131568,1552342469,1
8345628836350325972,1552517493,2
8345628836350325972,1552343913,2
8356186311994830532,1551480005,1
8356527992835574597,1552258793,1
8370334076606222148,1552425815,1
8371617934756465293,1551739795,1
8371871865449746985,1552171952,1
83746915979171703,1552084598,1
8375529954557400662,1552428426,1
837574308212270774,1551566523,1
8377379833751465197,1552516626,1
8378830515198387742,1551997349,1
8381935466419823992,1552171410,1
8384492796145621908,1551740285,1
8388577170019325828,1551481140,1
8390839299187615584,1552257187,1
8391028207427054174,1552516752,2
8391028207427054174,1552172377,2
8391362893198729950,1551739440,1
8393464608559658243,1552171555,1
8409030929872259930,1552516327,1
8413723694951266155,1551481107,1
8414409781138773271,1551826110,1
841714765619869172,1552172376,1
8419686945771674100,1552256588,1
8421646514601332241,1552430918,1
8434141559945679457,1552172232,1
8440295274690474978,1552084929,1
8442472130116826725,1552258519,1
8445495636331026166,1552603795,1
8445746613858858867,1552257640,1
8449780707846210026,1551999278,1
845226003680252316,1552257010,1
8452425772269542658,1552343637,1
8464792548174309709,1552517656,1
8465695821972473755,1551999580,1
8465907011907951006,1551910709,1
8466911847348695397,1552342309,1
8466920570800622224,1551564167,1
8476014694673160037,1552256984,1
8478036016484742989,1552085157,1
8481048303342482563,1552430452,2
8481048303342482563,1552517701,2
8486224818162798719,1552257737,1
8492810617524509442,1551564748,1
8499275013315109555,1552430589,1
8501063445020058518,1552515591,1
8507740702370042723,1551566074,1
8510260716330137973,1552604322,1
8518078991889773183,1551738137,1
8519785272399977081,1551480456,1
8523608404371698781,1551825194,1
8523772789584356426,1552601923,1
85242659266423733,1552258220,1
8526014836252684148,1552172076,1
8530456741195099733,1551826439,1
8538847631013901573,1551822180,1
8543390124270351852,1551567215,1
8543644838466195204,1552431356,1
8546210133014296177,1552172018,1
8547473992307957905,1551653198,1
8560569913415532231,1552171300,1
8565430024441713074,1551651950,1
8571858391033603101,1551567190,1
8572780122960472248,1552431393,1
8573712641349681010,1551653963,1
8575638612286117033,1552172303,1
8577613272720138026,1552257071,1
8580636800177228579,1552084465,1
8583266281017785651,1552258013,1
8587626249005151177,1551997698,1
8590150278276414937,1552258356,1
8590601840264106038,1551997135,1
8593713862917882730,1551826718,1
859511482209493377,1551652849,1
8605166956521814133,1552172291,1
860801478095660984,1551479641,1
8608905515017482591,1552342841,1
8609533492847798177,1552258555,1
8611937565357256463,1552604079,1
8612743283705784174,1552171937,1
8612938158589162392,1551826739,1
861700613443359046,1552517143,1
8620646288815925029,1552343075,1
8622795171949187018,1552602227,1
8625277277685216505,1552604388,1
8625386513513728898,1551826682,1
8625898067423016704,1551650821,1
8631903888778967799,1551912268,1
8633263535658549916,1552085348,1
8635775999832816008,1551739815,1
8639147022259156071,1551566685,1
8641816545125849662,1552257519,1
8645953334321173189,1552170586,1
8648056600757039012,1552515474,1
8648695067493575178,1551912921,1
8650083579886317903,1552084638,1
8654412361257862715,1551652248,1
8655082837468406991,1551998357,1
8657240652313153350,1552172327,1
8658428783078571619,1552171933,1
8663224439975359388,1551479281,1
8672256949332225573,1551996710,1
8677092623717037588,1551650759,1
8681119544331694923,1551653380,1
8688434805660530284,1552600202,1
8689171711086296524,1551826492,1
8691270354904808631,1551825602,1
8692920815737173321,1551650653,1
8696169664235539758,1551567575,1
8699246514866785014,1551480120,1
8702681728583628475,1552430445,1
8704297041030114645,1552085685,1
8704445674998431188,1551911873,1
8710894692048733675,1552253115,1
871303037155610231,1552258716,1
8713900974556326251,1552171724,1
871469715126627632,1551564312,1
8716477308030693671,1552171763,1
8721718029740768891,1551480866,1
8722661760341314893,1552083853,1
8725460752066553871,1551652548,1
8746767879526044972,1552515841,1
8747445353630717015,1551997631,1
874763732381161819,1552604312,1
8749601242033012626,1552343651,1
8750319759347800833,1551999365,1
8751386017725846688,1552604373,1
875234820536230540,1551999549,1
8756968840963502737,1551911631,1
875970837240969755,1551999593,1
8774076562709321569,1551564625,1
8776668863775376617,1552257191,1
8782547799134900490,1551566811,1
8783135816200580955,1552517473,1
8803346770756428035,1552255028,1
8806029517770234828,1552172315,1
881439260717343270,1551565829,1
88183017891139331,1552344064,1
8820109599523029529,1552603789,1
8823418967324166683,1552514638,1
8824048233751249769,1552345025,1
8825113452163200909,1552517796,1
8830305054592204702,1551913052,1
8831580132218510419,1551564427,2
8831580132218510419,1551826466,2
8832734456258574929,1552170468,1
8835181874718767501,1551567594,2
8835181874718767501,1552084313,2
8836303468927587478,1551566227,1
8841854839213553802,1551824924,1
8843182874589062469,1552085893,1
8847101636813891878,1551566498,3
8847101636813891878,1552172301,3
8847101636813891878,1551999021,3
8847687928001591599,1552517681,1
8864535658707512996,1551479866,1
8865436157465488940,1552431279,1
8868145088810142226,1552257192,1
8872354519673113021,1552172134,1
8872591672409688624,1551739491,2
8872591672409688624,1552431343,2
8872719802626261328,1552602370,1
8875879203394604474,1552085809,1
8876063727869489662,1552343492,1
8876753464669046124,1551738824,2
8876753464669046124,1552257405,2
8878382392363100358,1552169146,1
8882794596460524908,1551740372,1
8885239936575814669,1551738518,1
8886732356179571400,1551480878,1
8887235946713092626,1552515742,1
8889522168763180601,1552254712,1
8893240753308309813,1551999155,1
8893815615748060471,1552604119,1
8893927862279865154,1551997634,1
8896806080690704493,1552602645,1
8899746612154995546,1551825910,1
8910553110287047207,1551912758,1
8915555707095680781,1551567553,1
8918081410253925847,1552515764,1
8930214917396158836,1552257447,1
8931614700119195942,1551737615,1
89316279034498529,1551480281,1
8939674534739513040,1551739187,1
8942667924554990451,1552085949,1
8944263408676001948,1551735740,1
894593577810611484,1552257819,1
8954410170570886901,1552604189,1
8960545044331272141,1552256271,1
8971265328935856711,1552258642,1
8973977087832311265,1551649460,1
8983948044401040060,1551479949,1
898712853572923489,1552601869,2
898712853572923489,1552431571,2
8993690700982149375,1552431043,1
8995814051243323376,1552517309,1
899782034326407165,1552516988,1
9005977580358324375,1551826358,1
90071852276697342,1551999569,1
9012587621808163079,1552516485,1
9015766788771449945,1552254738,1
9025754404244753654,1552083111,1
903256139804093255,1551479778,1
9034302499233621656,1551564105,1
9036804566574834797,1552084209,1
9037738144389005064,1551479755,1
9040652140730169394,1552517300,1
9051184613758121352,1551999443,1
9051750372655500770,1552171797,1
905363726751850724,1552344883,1
9055787327053562262,1552171355,1
9055955424360553684,1551653683,1
9057390322363752711,1552344968,1
9058238360770570096,1552172053,1
9062686891120403430,1551739413,1
9062760605975321486,1551912506,1
9065625901708490969,1551825758,2
9065625901708490969,1551738377,2
9069325235299124287,1552603839,1
9071015729608295470,1552430833,1
9071973623787339731,1552084639,1
9077893722321326348,1551653842,1
9078949435414601906,1552258111,1
908078634634949460,1551739036,2
908078634634949460,1551480789,2
9083614901768525406,1551566858,1
9086841326822242653,1551740309,1
9086990253443882107,1552431513,1
9091107081121240396,1551997716,1
909361902361975718,1551826008,1
9105769519050868988,1552603907,1
9113554242498962096,1552604125,1
9116535970010872940,1551824053,1
9123356085728491935,1552255357,3
9123356085728491935,1552603395,3
9123356085728491935,1551481134,3
9130902315767782093,1552171697,1
9131742384340542335,1552171272,1
9134016814589781555,1551653917,1
9135725712532242127,1551825693,1
913876519428625973,1552517270,1
9145303758620742478,1551739760,1
9147375845016880739,1552601800,1
9151707862738533573,1551911334,1
9157376057460024885,1551564114,2
9157376057460024885,1552515400,2
9160511661489254258,1552601894,1
9163292414957101683,1551567093,1
9163759767081835220,1552517958,1
9175295507876537374,1552604334,1
9176947587136960124,1551826512,1
9177900799094856763,1552602110,1
9179996902241405914,1552256182,1
9180395789421676778,1551479631,1
9180653453566277290,1551911248,1
9184733895087110003,1552171047,1
9187380847152142173,1551998888,1
919269161867263085,1552257237,1
9193195172961019664,1551653900,1
9200047212424226029,1551911678,1
9200323950015591409,1551480240,1
9202481255699034699,1551567485,1
9207236673649344509,1552085847,1
9216769971040059764,1552430783,1
9220254568234269745,1551652275,1
9220439168289017225,1552517965,1
9221675257351601288,1552172294,1
9224441355187952231,1551481090,2
9224441355187952231,1551825867,2
9225468187104780214,1552430063,1
9229572497381359689,1552516145,1
9230466130316505233,1552085500,1
9238433133684724822,1552256313,1
9239513570210444974,1551912736,1
9241534644972557262,1551999292,1
9241827776661188946,1552085992,1
9242226289968396845,1551740297,1
9246195897398088344,1552431374,1
9246603420953324482,1552258543,1
9255442361664436685,1551651182,1
9258768960834786577,1552256813,1
9260172880313544922,1552170575,1
9263910005340375522,1551825831,1
9267814918250148630,1551563990,1
9272326432998226368,1552344719,1
9272854945010127363,1552431467,1
9281969216415078375,1551480952,1
9292309490516827845,1552085993,1
9294400648241744131,1552085929,1
9303113520609641494,1552345130,1
9334556913601893309,1551823141,1
9334566036131062781,1551566449,1
9335987829622944058,1552257974,1
9341118278656508859,1551998834,1
9342318235300099355,1552171884,1
9343317016657660387,1551739018,1
934742956507822491,1552258388,1
9347645664450752868,1552169516,1
9354651087155994511,1552085318,1
9361486010955620411,1552514528,1
9361780654497334124,1551740217,1
9368753666172700347,1552171811,1
9370297823318113520,1552258085,1
9373025701711191956,1552603960,1
9375305660338534995,1552084955,1
937682077745988425,1552517936,1
9377136469548127437,1552172343,1
9381517361285223519,1552085178,1
9382092425723802315,1552172350,1
9388569979880556074,1552428598,3
9388569979880556074,1552517926,3
9388569979880556074,1551911709,3
9396967739509106461,1551479107,1
9397358785617002998,1552430445,1
9397819921252035826,1552603684,1
9399223800400488195,1552604338,1
9403330996307747810,1552517878,1
9405518237720910298,1552428071,1
9411045394136547790,1552258073,1
9412428970143283948,1552427708,1
9413044909851244809,1552516630,1
9414896576226825892,1552084829,1
9415329520780245633,1551911684,2
9415329520780245633,1551826654,2
9416148299655220364,1552171971,1
9422714742052924181,1551566733,1
9425664770141111583,1551652654,1
9432560097111360783,1552172115,1
9434539715592289677,1552430544,1
9437609959451043077,1552171910,1
9444172070895152706,1551825545,1
9455260481392450608,1551653683,1
9458239118191246695,1552515405,1
9467393994913256750,1551999009,1
9474088871914941685,1551653115,1
9481211266642582845,1552168314,1
9481250539612258100,1551740102,1
9481821311558556669,1552602078,1
9487669480907407460,1551997232,1
9501511462512369121,1552085734,1
950179386399517253,1551653996,2
950179386399517253,1551740109,2
9511334220312555656,1552085440,1
9512358354211756270,1552604376,1
951725107088510035,1552256788,1
9518413163402156297,1552602561,1
9521681649069461861,1552517199,1
9526037991216771518,1551653013,1
9527267912400105633,1551825045,1
9527961158301144318,1552172266,1
9530194835717440313,1551480131,1
9535314649952295280,1551653468,1
9541155271216222008,1552084604,1
9544060634990504303,1552085742,1
9550170213855020072,1552258793,1
9551032558394920873,1551910609,1
9553231236609204950,1552604060,1
